option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,struct_distinct_argmax_state,struct_distinct_argmax_coord,struct_distinct_argmax_score,struct_distinct_scores,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_003_to_000,50,"(5, 11)",0,"(1, 1)",14.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261464,0.10144775077261464,0.2853791105735075,0.08717879524393926,0.09972453246689339,0.37255790581744674,1.347732216077131,0.6478095019148592,0.05014702432877644,0.10512657755038632,0.04504236643381921,12.185911752175528,0.8292745495510416,5.690848348298608,6.178973029495661,6.50233096330871,0.0003240611227498748,0.9999999999999998,2.220446049250313e-16,0.0,0.0003240611227498748,0.0004675971438565847,0.0003240674380706508,0.0004675969996269494,9,"(1, 11)",0.0003032702595145482,"{""4"": 0.0, ""5"": 1.0346588378565205e-05, ""9"": 0.0003032702595145482, ""41"": 0.0, ""45"": 0.0, ""46"": 1.0450590177537366e-05}",0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,2
fb_000_to_001,0,"(1, 1)",24,"(3, 5)",6.0,True,True,1.0000000000000004,0.0,0.0,,,0.0,0.00018265072057415448,42,"(5, 2)",0.00018265072057415448,0.10144775077261481,0.10144775077261481,0.28537911057351106,0.08717879524393926,0.09972453246689328,0.3725579058174503,1.3477322160771346,0.6478095019148605,0.05014702432877704,0.10512657755038633,0.04504236643381921,12.185911752175528,0.8292745495510415,5.690848348298611,6.178973029495661,6.50233096330871,0.000324061122749875,0.9999999999999998,2.220446049250313e-16,0.0,0.000324061122749875,0.0004675971438565847,0.00032406743807065087,0.0004675969996269494,41,"(5, 1)",0.00030327025951454827,"{""4"": 1.045059017753737e-05, ""5"": 0.0, ""9"": 0.0, ""41"": 0.00030327025951454827, ""45"": 1.0346588378565212e-05, ""46"": 0.0}",0.000324061122749875,0.00028205274396991495,41,"(5, 1)",0.000303270258409239,-5.977851645095878,four_rooms,0.05,2
fb_002_to_001,26,"(3, 7)",24,"(3, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,1.0049103168510595e-05,47,"(5, 8)",9.706334125492793e-06,0.1266632273588539,0.1266632273588539,0.13090482578222495,0.12011798606974267,0.13215312601748372,0.2510228118519676,1.5946520038771586,2.175274873358794,0.06528045321208333,0.12780658075514736,0.04682660275367611,12.185911752175528,0.9398419499216981,2.0052683359433945,2.0376055730642526,2.179846322556485,0.000605493858672945,0.9999999999999998,2.220446049250313e-16,0.0,0.000605493858672945,0.0008738075564552641,0.0006056774635054263,0.0008739402109381705,46,"(5, 7)",0.00030283851208116213,"{""4"": 0.0, ""5"": 0.0003028385120713436, ""9"": 4.393529205638069e-10, ""41"": 0.0, ""45"": 0.0, ""46"": 0.00030283851208116213}",0.000605493858672945,0.0005669460818013027,46,"(5, 7)",0.0003027467259618634,-2.138510450303426,four_rooms,0.05,2
fb_003_to_001,50,"(5, 11)",24,"(3, 5)",8.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261464,0.10144775077261464,0.2853791105735075,0.08717879524393926,0.09972453246689339,0.37255790581744674,1.347732216077131,0.6478095019148592,0.05014702432877644,0.10512657755038632,0.04504236643381921,12.185911752175528,0.8292745495510416,5.690848348298608,6.178973029495661,6.50233096330871,0.0003240611227498748,0.9999999999999998,2.220446049250313e-16,0.0,0.0003240611227498748,0.0004675971438565847,0.0003240674380706508,0.0004675969996269494,9,"(1, 11)",0.0003032702595145482,"{""4"": 0.0, ""5"": 1.0346588378565205e-05, ""9"": 0.0003032702595145482, ""41"": 0.0, ""45"": 0.0, ""46"": 1.0450590177537366e-05}",0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,2
fb_000_to_002,0,"(1, 1)",26,"(3, 7)",8.0,True,True,1.0000000000000004,0.0,0.0,,,0.0,0.00018265072057415448,42,"(5, 2)",0.00018265072057415448,0.10144775077261481,0.10144775077261481,0.28537911057351106,0.08717879524393926,0.09972453246689328,0.3725579058174503,1.3477322160771346,0.6478095019148605,0.05014702432877704,0.10512657755038633,0.04504236643381921,12.185911752175528,0.8292745495510415,5.690848348298611,6.178973029495661,6.50233096330871,0.000324061122749875,0.9999999999999998,2.220446049250313e-16,0.0,0.000324061122749875,0.0004675971438565847,0.00032406743807065087,0.0004675969996269494,41,"(5, 1)",0.00030327025951454827,"{""4"": 1.045059017753737e-05, ""5"": 0.0, ""9"": 0.0, ""41"": 0.00030327025951454827, ""45"": 1.0346588378565212e-05, ""46"": 0.0}",0.000324061122749875,0.00028205274396991495,41,"(5, 1)",0.000303270258409239,-5.977851645095878,four_rooms,0.05,2
fb_001_to_002,24,"(3, 5)",26,"(3, 7)",2.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,9.34785184515909e-09,42,"(5, 2)",9.34785184515909e-09,0.12666322735885388,0.12666322735885388,0.1309048257822245,0.12011798606974265,0.1321531260174842,0.2510228118519672,1.5946520038771579,2.175274873358797,0.06528045321208324,0.12780658075514734,0.046826602753675964,12.185911752175528,0.9398419499216982,2.0052683359433905,2.0376055730642526,2.1798463225564846,0.0006054938586729451,1.0000000000000002,0.0,0.0,0.0006054938586729451,0.0008738075564552641,0.0006056774635054264,0.0008739402109381705,4,"(1, 5)",0.00030283851208116224,"{""4"": 0.00030283851208116224, ""5"": 0.0, ""9"": 0.0, ""41"": 4.3935292056380684e-10, ""45"": 0.0003028385120713436, ""46"": 0.0}",0.0006054938586729451,0.0005669460818013026,45,"(5, 5)",0.0003027467259618635,-2.138510450303426,four_rooms,0.05,2
fb_003_to_002,50,"(5, 11)",26,"(3, 7)",6.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261464,0.10144775077261464,0.2853791105735075,0.08717879524393926,0.09972453246689339,0.37255790581744674,1.347732216077131,0.6478095019148592,0.05014702432877644,0.10512657755038632,0.04504236643381921,12.185911752175528,0.8292745495510416,5.690848348298608,6.178973029495661,6.50233096330871,0.0003240611227498748,0.9999999999999998,2.220446049250313e-16,0.0,0.0003240611227498748,0.0004675971438565847,0.0003240674380706508,0.0004675969996269494,9,"(1, 11)",0.0003032702595145482,"{""4"": 0.0, ""5"": 1.0346588378565205e-05, ""9"": 0.0003032702595145482, ""41"": 0.0, ""45"": 0.0, ""46"": 1.0450590177537366e-05}",0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,2
fb_000_to_003,0,"(1, 1)",50,"(5, 11)",14.0,True,True,1.0000000000000004,0.0,0.0,,,0.0,0.00018265072057415448,42,"(5, 2)",0.00018265072057415448,0.10144775077261481,0.10144775077261481,0.28537911057351106,0.08717879524393926,0.09972453246689328,0.3725579058174503,1.3477322160771346,0.6478095019148605,0.05014702432877704,0.10512657755038633,0.04504236643381921,12.185911752175528,0.8292745495510415,5.690848348298611,6.178973029495661,6.50233096330871,0.000324061122749875,0.9999999999999998,2.220446049250313e-16,0.0,0.000324061122749875,0.0004675971438565847,0.00032406743807065087,0.0004675969996269494,41,"(5, 1)",0.00030327025951454827,"{""4"": 1.045059017753737e-05, ""5"": 0.0, ""9"": 0.0, ""41"": 0.00030327025951454827, ""45"": 1.0346588378565212e-05, ""46"": 0.0}",0.000324061122749875,0.00028205274396991495,41,"(5, 1)",0.000303270258409239,-5.977851645095878,four_rooms,0.05,2
fb_001_to_003,24,"(3, 5)",50,"(5, 11)",8.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,9.34785184515909e-09,42,"(5, 2)",9.34785184515909e-09,0.12666322735885388,0.12666322735885388,0.1309048257822245,0.12011798606974265,0.1321531260174842,0.2510228118519672,1.5946520038771579,2.175274873358797,0.06528045321208324,0.12780658075514734,0.046826602753675964,12.185911752175528,0.9398419499216982,2.0052683359433905,2.0376055730642526,2.1798463225564846,0.0006054938586729451,1.0000000000000002,0.0,0.0,0.0006054938586729451,0.0008738075564552641,0.0006056774635054264,0.0008739402109381705,4,"(1, 5)",0.00030283851208116224,"{""4"": 0.00030283851208116224, ""5"": 0.0, ""9"": 0.0, ""41"": 4.3935292056380684e-10, ""45"": 0.0003028385120713436, ""46"": 0.0}",0.0006054938586729451,0.0005669460818013026,45,"(5, 5)",0.0003027467259618635,-2.138510450303426,four_rooms,0.05,2
fb_002_to_003,26,"(3, 7)",50,"(5, 11)",6.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,1.830496678282954,47,"(5, 8)",0.6335449604052737,0.9751879128316416,0.9751879128316416,3.4582601528503196,0.8022749051891257,0.9664567319274435,4.260535058039445,13.234711348469995,6.3852099218227085,0.6099547956211104,0.9667022275323803,0.5428227374183147,12.185911752175528,0.829909027143783,5.669699095207228,6.144471388959237,2.266289872197555,0.9664271847097837,1.0,0.0,0.0,0.9664271847097837,4.896562668678093,0.9667054792849454,4.896168583050627,46,"(5, 7)",0.9664080204996637,"{""4"": 0.0, ""5"": 0.0002974521806404329, ""9"": 6.604641370552407e-09, ""41"": 0.0, ""45"": 0.0, ""46"": 0.9664080204996637}",0.9664271847097837,0.9059966779329901,46,"(5, 7)",0.9661298250649626,-5.946006119837075,four_rooms,0.05,2
fb_001_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,4.309620929135694,63,"(6, 19)",0.97,1.345481558749936,1.345481558749936,20.229077937496825,0.3340276618750948,1.0,20.56310559937192,27.64418403674189,1.869875317620389,0.9112575754026055,1.0,0.918918918918919,22.199077937496824,0.3340276618750948,22.19907793749682,36.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,13.0,518.2207828024286,4,"(1, 5)",1.0,"{""4"": 1.0, ""5"": 1.0, ""11"": 1.0, ""12"": 1.0, ""16"": 1.0, ""23"": 0.0, ""25"": 0.0, ""26"": 1.0, ""28"": 1.0, ""29"": 0.0, ""31"": 0.0, ""32"": 1.0, ""34"": 1.0, ""35"": 1.0, ""37"": 1.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 1.0, ""57"": 1.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,57,"(5, 19)",1.0,-22.199077937496824,maze,0.0,0
fb_000_to_001,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,2.0661504858253283,77,"(7, 16)",0.34435841430422154,1.3454815587499362,1.3454815587499362,20.22907793749683,0.33402766187509486,1.0,20.563105599371923,27.644184036741898,1.8698753176203895,0.9112575754026057,1.0,0.918918918918919,22.199077937496824,0.33402766187509486,22.19907793749682,36.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,11.0,438.4945085251319,23,"(3, 1)",1.0,"{""4"": 0.0, ""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 1.0, ""25"": 1.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 1.0, ""44"": 1.0, ""45"": 1.0, ""49"": 0.0, ""50"": 0.0, ""54"": 1.0, ""55"": 0.0, ""57"": 0.0, ""64"": 1.0, ""68"": 1.0, ""69"": 1.0, ""75"": 1.0, ""76"": 1.0}",1.0,0.9409,23,"(3, 1)",1.0,-22.199077937496824,maze,0.0,0
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-3.823573,maze,0.0,1
fb_002_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,4.3096209291356935,63,"(6, 19)",0.97,1.3166282994718281,1.3166282994718281,18.786414973591423,0.37730755079225703,1.0,19.16372252438368,27.162294700034778,1.9649790363502813,0.9050895830273946,1.0,0.9090909090909091,22.199077937496824,0.37730755079225703,20.756414973591415,32.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,12.0,478.35764566378026,5,"(1, 7)",1.0,"{""5"": 1.0, ""11"": 1.0, ""12"": 1.0, ""16"": 1.0, ""23"": 0.0, ""25"": 0.0, ""26"": 1.0, ""28"": 1.0, ""29"": 0.0, ""31"": 0.0, ""32"": 1.0, ""34"": 1.0, ""35"": 1.0, ""37"": 1.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 1.0, ""57"": 1.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,57,"(5, 19)",1.0,-20.756414973591426,maze,0.0,1
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,5,"(1, 7)",0.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,5,"(1, 7)",0.0,-3.823573,maze,0.0,1
fb_002_to_001,80,"(7, 19)",4,"(1, 5)",32.0,True,True,1.0,0.0,0.0,,,0.0,4.3096209291356935,63,"(6, 19)",0.97,1.3166282994718281,1.3166282994718281,18.786414973591423,0.37730755079225703,1.0,19.16372252438368,27.162294700034778,1.9649790363502813,0.9050895830273946,1.0,0.9090909090909091,22.199077937496824,0.37730755079225703,20.756414973591415,32.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,12.0,478.35764566378026,5,"(1, 7)",1.0,"{""5"": 1.0, ""11"": 1.0, ""12"": 1.0, ""16"": 1.0, ""23"": 0.0, ""25"": 0.0, ""26"": 1.0, ""28"": 1.0, ""29"": 0.0, ""31"": 0.0, ""32"": 1.0, ""34"": 1.0, ""35"": 1.0, ""37"": 1.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 1.0, ""57"": 1.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,57,"(5, 19)",1.0,-20.756414973591426,maze,0.0,1
fb_000_to_002,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,2.0661504858253283,77,"(7, 16)",0.34435841430422154,1.3454815587499362,1.3454815587499362,20.22907793749683,0.33402766187509486,1.0,20.563105599371923,27.644184036741898,1.8698753176203895,0.9112575754026057,1.0,0.918918918918919,22.199077937496824,0.33402766187509486,22.19907793749682,36.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,11.0,438.4945085251319,23,"(3, 1)",1.0,"{""5"": 0.0, ""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 1.0, ""25"": 1.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 1.0, ""44"": 1.0, ""45"": 1.0, ""49"": 0.0, ""50"": 0.0, ""54"": 1.0, ""55"": 0.0, ""57"": 0.0, ""64"": 1.0, ""68"": 1.0, ""69"": 1.0, ""75"": 1.0, ""76"": 1.0}",1.0,0.9409,23,"(3, 1)",1.0,-22.199077937496824,maze,0.0,1
fb_001_to_002,4,"(1, 5)",80,"(7, 19)",32.0,True,True,1.0,0.0,0.0,,,0.0,1.944884282434314,57,"(5, 19)",0.38897685648686287,1.3166282994718281,1.3166282994718281,18.786414973591423,0.377307550792257,1.0,19.16372252438368,27.162294700034778,1.9649790363502813,0.9050895830273946,1.0,0.9090909090909091,22.199077937496824,0.377307550792257,20.756414973591415,32.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,12.0,478.35764566378026,5,"(1, 7)",1.0,"{""5"": 1.0, ""11"": 1.0, ""12"": 1.0, ""16"": 1.0, ""23"": 0.0, ""25"": 0.0, ""26"": 1.0, ""28"": 1.0, ""29"": 0.0, ""31"": 0.0, ""32"": 1.0, ""34"": 1.0, ""35"": 1.0, ""37"": 1.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 1.0, ""57"": 1.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,26,"(3, 5)",1.0,-20.756414973591422,maze,0.0,1
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-3.823573,maze,0.0,2
fb_002_to_000,5,"(1, 7)",0,"(1, 1)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.012851996714,1.012851996714,3.5975998356999996,0.8329720049289999,1.0,4.430571840629,22.088810292871855,5.957281485943489,0.6461670992645405,1.0,0.5714285714285714,22.199077937496824,0.8329720049289999,5.567599835699998,6.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,2.0,79.7262742772967,26,"(3, 5)",1.0,"{""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 1.0, ""28"": 1.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,28,"(3, 7)",1.0,-5.567599835699999,maze,0.0,2
fb_003_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,4.309620929135694,63,"(6, 19)",0.97,1.2661896906021726,1.2661896906021726,16.26448453010864,0.45296546409674066,1.0,16.71744999420538,26.319900170586607,2.1673774786250326,0.8919629454428974,1.0,0.8888888888888888,22.199077937496824,0.45296546409674066,18.234484530108627,26.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,9.0,358.76823424783515,11,"(1, 13)",1.0,"{""11"": 1.0, ""12"": 1.0, ""16"": 1.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 1.0, ""34"": 1.0, ""35"": 1.0, ""37"": 1.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 1.0, ""57"": 1.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,57,"(5, 19)",1.0,-18.234484530108638,maze,0.0,2
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-3.823573,maze,0.0,2
fb_002_to_001,5,"(1, 7)",4,"(1, 5)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.012851996714,1.012851996714,3.5975998356999996,0.8329720049289999,1.0,4.430571840629,22.088810292871855,5.957281485943489,0.6461670992645405,1.0,0.5714285714285714,22.199077937496824,0.8329720049289999,5.567599835699998,6.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,2.0,79.7262742772967,26,"(3, 5)",1.0,"{""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 1.0, ""28"": 1.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,28,"(3, 7)",1.0,-5.567599835699999,maze,0.0,2
fb_003_to_001,80,"(7, 19)",4,"(1, 5)",32.0,True,True,1.0,0.0,0.0,,,0.0,4.309620929135694,63,"(6, 19)",0.97,1.2661896906021726,1.2661896906021726,16.26448453010864,0.45296546409674066,1.0,16.71744999420538,26.319900170586607,2.1673774786250326,0.8919629454428974,1.0,0.8888888888888888,22.199077937496824,0.45296546409674066,18.234484530108627,26.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,9.0,358.76823424783515,11,"(1, 13)",1.0,"{""11"": 1.0, ""12"": 1.0, ""16"": 1.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 1.0, ""34"": 1.0, ""35"": 1.0, ""37"": 1.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 1.0, ""57"": 1.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,57,"(5, 19)",1.0,-18.234484530108638,maze,0.0,2
fb_000_to_002,0,"(1, 1)",5,"(1, 7)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,11,"(1, 13)",0.0,"{""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 0.0, ""28"": 0.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,11,"(1, 13)",0.0,-3.823573,maze,0.0,2
fb_001_to_002,4,"(1, 5)",5,"(1, 7)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.012851996714,1.012851996714,3.5975998356999996,0.8329720049289999,1.0,4.430571840629,22.088810292871855,5.957281485943489,0.6461670992645405,1.0,0.5714285714285714,22.199077937496824,0.8329720049289999,5.567599835699998,6.0,2.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,2.0,79.7262742772967,26,"(3, 5)",1.0,"{""11"": 0.0, ""12"": 0.0, ""16"": 0.0, ""23"": 0.0, ""25"": 0.0, ""26"": 1.0, ""28"": 1.0, ""29"": 0.0, ""31"": 0.0, ""32"": 0.0, ""34"": 0.0, ""35"": 0.0, ""37"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9409,26,"(3, 5)",1.0,-5.567599835699999,maze,0.0,2
